plot_name	sample_name	colony_points	mean_colony	low_colony	high_colony	mean_env	low_env	high_env	outcrop_prop
cur_kal_10m_20200214	KP0885_AC_WP10	5451	-3.1198570861160526	-3.198751768427404	-3.040745337777562	-3.249366435430452	-3.575955601771687	-2.9523497034296406	0.7313890341131211
cur_kal_10m_20200214	KP0887_AC_WP10	7956	-3.5183874491236318	-3.575223795811474	-3.416677436924033	-3.490545910300565	-3.8641807619362236	-3.0602580561912527	0.4301325367992382
cur_kal_10m_20200214	KP0889_LM_WP10	16069	-3.2916610998925595	-3.3982222767363393	-3.122919299882709	-3.294101553226661	-3.841248569041786	-2.7300763996372095	0.4946015426607776
cur_kal_10m_20200214	KP0891_AC_WP10	350	-3.3693339471920107	-3.380307704330863	-3.356482148099907	-3.3748022980367915	-3.788983189588899	-2.9402543019076517	0.4944443961880247
cur_kal_10m_20200214	KP0893_LM_WP10	3484	-2.855237515275577	-2.9185423255287786	-2.7649823111883203	-2.762141995921485	-3.337761283151398	-2.3464627639674793	0.48675929453930383
cur_kal_10m_20200214	KP0895_AC_WP10	3961	-2.9326166781955827	-2.99670143959061	-2.850945386203266	-2.896841268319847	-3.4096722970035755	-2.4276762083722385	0.4858019541329253
cur_kal_10m_20200214	KP0899_HU_WP10	82	-2.0910665038808087	-2.097543188021956	-2.0857110408607293	-2.166684803717298	-2.473573042655528	-1.8840395222257478	0.6488291598684081
cur_kal_10m_20200214	KP0903_HU_WP10	275	-2.1483433847099644	-2.1607868735834552	-2.138228855569185	-2.209047127758623	-2.5118360175152925	-1.8840395222257478	0.5789975502135964
cur_sna_05m_20200303	KP0130_AC_SB05	469	-1.4689101610481878	-1.4887301224405698	-1.4438216442778442	-1.481921208539532	-1.7212285692397158	-1.0812523880641913	0.39426218602083457
cur_sna_05m_20200303	KP0132_HU_SB05	405	-1.5577414170414787	-1.5778291457428264	-1.5481017977148792	-1.6388608913450264	-1.9312524771383	-1.387531577261283	0.68695365615209
cur_sna_05m_20200303	KP0133_HU_SB05	438	-1.703541788589327	-1.7274383419582804	-1.6888158534811604	-1.7212004802199323	-1.9535974542282621	-1.387531577261283	0.44174304760914246
cur_sna_05m_20200303	KP0134_HU_SB05	109	-1.8247085726790133	-1.8354799837530615	-1.8149816318370466	-1.7910232303762013	-1.9535974542282621	-1.4514677221785899	0.25668442500532657
cur_sna_05m_20200303	KP0135_HU_SB05	681	-0.49875128402855096	-0.5242508804225287	-0.4820992578022195	-0.5902881200457014	-0.7624050100897486	-0.26005773071061217	0.524843543269616
cur_sna_05m_20200303	KP0137_HU_SB05	250	-0.3606417770772211	-0.38010151150362387	-0.3457565130106224	-0.3798874434259169	-0.5133010203731984	-0.07252567049828024	0.34634251515947617
cur_sna_05m_20200303	KP0138_HU_SB05	45	-0.38228131823904293	-0.3906259524929042	-0.37509937305750607	-0.3789488671732126	-0.5133010203731984	-0.07252567049828024	0.297248251680444
cur_sna_05m_20200303	KP0139_HU_SB05	107	-0.4510357071883606	-0.4646963965754447	-0.44064128504768385	-0.4453920530773796	-0.5328036422272958	-0.18057856554956006	0.23214683011836726
cur_sna_05m_20200303	KP0140_HU_SB05	199	-0.46172031352107007	-0.47041869293316674	-0.44621605904240214	-0.43946083947876174	-0.5278840628803281	-0.1760756586432296	0.1880675633736921
cur_sna_10m_20200303	KP0051_AC_SB10	5485	-1.6922014590730978	-1.7641229584871518	-1.6160397437710476	-1.7224108483996297	-2.1705645779336735	-1.3751406204568406	0.6013939036711856
cur_sna_10m_20200303	KP0052_AC_SB10	3323	-1.8295099134630166	-1.903575223245292	-1.7755446513300968	-1.852217144421377	-2.3019255227005924	-1.4267243450360285	0.5397794487642215
cur_sna_10m_20200303	KP0053_AC_SB10	475	-1.7584090639607433	-1.7823911065785851	-1.7343578082346045	-1.8227965986110533	-2.1749730752949996	-1.4267243450360285	0.5567186344440335
cur_sna_10m_20200303	KP0054_AC_SB10	259	-1.6928558433559677	-1.7101033574451765	-1.6786987095784842	-1.7458054547180213	-2.094392549708842	-1.4566954134796948	0.629666786222775
cur_sna_10m_20200303	KP0056_AC_SB10	179	-1.8560183013306568	-1.8735129561043316	-1.8398418337231535	-1.8794382684499777	-2.2138298992595042	-1.5143306829375796	0.5115253735526343
cur_sna_10m_20200303	KP0057_AC_SB10	2790	-1.8950043509719139	-1.9278943590035502	-1.856534142748188	-1.8837321678856418	-2.1993839012172236	-1.545305305475262	0.46535623123400516
cur_sna_10m_20200303	KP0058_AC_SB10	3560	-1.5908028743253484	-1.6374923265737726	-1.5435121637998126	-1.654616214969188	-1.9740462785126145	-1.241644444505918	0.5232693125448428
cur_sna_10m_20200303	KP0059_AC_SB10	195	-1.8154747573776269	-1.830003347447899	-1.7988140510570396	-1.7170996314267049	-2.0579287651075773	-1.4593826502095424	0.40507155872401507
cur_sna_10m_20200303	KP0061_AC_SB10	5657	-1.6128550117130762	-1.687094016398428	-1.5347902223846532	-1.7359788176688058	-1.9755130250676114	-1.4293531157926227	0.6640143430446096
cur_sna_10m_20200303	KP0062_AC_SB10	3337	-1.6754896217437394	-1.7345981423301517	-1.624871767758524	-1.7533943708742068	-1.9690386799498951	-1.4607930133490108	0.5775731649015204
cur_sna_10m_20200303	KP0064_AC_SB10	2784	-1.6313680773699804	-1.6695255343320985	-1.603245717630949	-1.7038784792952222	-2.02566261069597	-1.3251164382779068	0.5628387518912706
cur_sna_10m_20200303	KP0065_AC_SB10	759	-1.7266134706821905	-1.7626135712902242	-1.6932198105172758	-1.7973331776923471	-2.1550629822388405	-1.498879995090525	0.6529421212497979
cur_sna_10m_20200303	KP0066_AC_SB10	4478	-1.931800319886315	-1.977760931909718	-1.8675064784987527	-1.838498091175022	-2.3857906446832104	-1.498879995090525	0.5118783104085974
cur_sna_10m_20200303	KP0067_LM_SB10	1554	-1.8061562254295693	-1.852023005411731	-1.7530496600217094	-1.8580441566001542	-2.2351445410812194	-1.4954162528817219	0.5799268765235541
cur_sna_10m_20200303	KP0068_AC_SB10	1339	-1.9163562943008734	-1.9328463902168325	-1.898323480233643	-1.8881489938575917	-2.3048832366905145	-1.5855813676827442	0.540144491666049
cur_sna_10m_20200303	KP0069_AC_SB10	40252	-1.814052734654374	-2.0067970469296914	-1.6168801319361465	-1.783591537053433	-2.4038635470298275	-1.4084573223539285	0.5925327748151203
cur_sna_10m_20200303	KP0070_AC_SB10	2612	-2.210653846166605	-2.2976424661805384	-2.13205604195835	-2.183776009923846	-2.695580605094375	-1.797388876182744	0.5398922560947783
cur_sna_10m_20200303	KP0071_AC_SB10	1636	-2.053921531510298	-2.110354226550262	-1.988071111662458	-1.9791430830759993	-2.4954000524635904	-1.6712804843462643	0.5356971706931261
cur_sna_10m_20200303	KP0072_AC_SB10	1306	-1.878134583145303	-1.903945203620975	-1.8598085960430415	-1.88067978358813	-2.244903574894551	-1.5437647448758154	0.5231046635078639
cur_sna_10m_20200303	KP0073_HU_SB10	161	-1.5692098793528657	-1.5816480837636733	-1.5570399715482894	-1.624321869555531	-1.9287586997788233	-1.2879827207529098	0.5611146987322025
cur_sna_10m_20200303	KP0074_AC_SB10	1022	-1.6283198364306277	-1.6568733354110696	-1.6045371997038058	-1.651301141528013	-1.9592870274951104	-1.2287980790466695	0.4530762467624695
cur_sna_10m_20200303	KP0076_AC_SB10	1211	-1.7074344027089163	-1.7427938736900916	-1.6863945612494655	-1.6483011396326077	-1.9566333116017303	-1.2753259989269248	0.3657657921129036
cur_sna_10m_20200303	KP0077_AC_SB10	541	-1.6380042745986425	-1.6594943448731492	-1.619829046890687	-1.6009855853355761	-1.9242497247060761	-1.205369203550932	0.3981822315166862
cur_sna_10m_20200303	KP0078_AC_SB10	584	-1.4977050886226513	-1.5197893211290343	-1.48201614854255	-1.4711453334635216	-1.842136128353737	-1.1396164375842703	0.49027955266824186
cur_sna_10m_20200303	KP0079_LM_SB10	716	-1.4264111846853542	-1.462784272744919	-1.3927120768810928	-1.3962357214943928	-1.7889254449719287	-1.0701701356740336	0.5043639408252732
cur_sna_10m_20200303	KP0082_AC_SB10	5741	-1.3678248496191099	-1.4326622857126567	-1.324519692695979	-1.425498446431677	-1.7253710900537527	-0.8873448257635705	0.4266527860406482
cur_sna_10m_20200303	KP0083_AC_SB10	5862	-1.4366139153341055	-1.5147871184082728	-1.3869211313473564	-1.4558586246485554	-1.8613259320654594	-1.0225540200166403	0.5063498319751011
cur_sna_10m_20200303	KP0084_AC_SB10	384	-1.5694624934574082	-1.5781278000129986	-1.5499161286656242	-1.5191566187066514	-1.8854714693873704	-1.1492780064579828	0.42924719091165364
cur_sna_10m_20200303	KP0085_AC_SB10	1384	-1.578751504813388	-1.603450362900003	-1.5469321885076726	-1.4717813229793473	-1.9830034536671406	-1.1203725511047282	0.46862678771759453
cur_sna_10m_20200303	KP0086_LM_SB10	4794	-1.6105708263752907	-1.6845179785215887	-1.533227765320845	-1.5430386561491665	-2.0005670974957894	-1.1291053987621658	0.4475196921301614
cur_sna_10m_20200303	KP0087_AC_SB10	1462	-1.6221132692492533	-1.6595581104091046	-1.597289240915686	-1.5797012863060187	-1.9561481841850767	-1.177588958916947	0.4290423953563513
cur_sna_10m_20200303	KP0088_AC_SB10	5483	-1.5709530144207582	-1.626902372633742	-1.4903530781902556	-1.6208087011291725	-1.9740462785126145	-1.1116629193132324	0.4674177206597299
cur_sna_10m_20200303	KP0089_AC_SB10	5868	-1.3991580232438598	-1.4486948451092108	-1.3774805122225555	-1.514242597195674	-1.8359210357170317	-0.9250643317206033	0.4795079297949422
cur_sna_10m_20200303	KP0090_AC_SB10	354	-1.4965390261188551	-1.5145725732056312	-1.485155102125058	-1.5455773209073524	-1.8805279580665284	-1.2233555591000767	0.5843047160099547
cur_sna_10m_20200303	KP0091_HU_SB10	178	-1.612816735260248	-1.6223298496834695	-1.5978755313907915	-1.5790973744452599	-1.9041596213100136	-1.26615302765936	0.4566455722388553
cur_sna_10m_20200303	KP0092_HU_SB10	304	-1.4308218683662228	-1.4461280173330424	-1.4178663188731384	-1.5033112756106088	-1.8099776205379332	-1.0269661470378997	0.48422758159200097
cur_sna_10m_20200303	KP0093_HU_SB10	314	-1.5136750162347081	-1.530056469816924	-1.4949114850468685	-1.5183193528916519	-1.872943998895422	-1.1074793505696165	0.4693475831267884
cur_sna_10m_20200303	KP0094_HU_SB10	674	-1.53400282453203	-1.560254384406325	-1.5065342245603346	-1.5227214917340892	-1.872943998895422	-1.164922591913637	0.47871599787958347
cur_sna_10m_20200303	KP0095_AC_SB10	378	-1.536836665639123	-1.5530230758032801	-1.5134747249591247	-1.5138894220940824	-1.872943998895422	-1.1542201370945548	0.46764460054816204
cur_sna_10m_20200303	KP0098_AC_SB10	635	-1.394615326580563	-1.416570407922442	-1.372462821337451	-1.4935474756495468	-1.8256403648774433	-1.0078537106551875	0.52706294003636
cur_sna_10m_20200303	KP0099_AC_SB10	161	-1.7730072644346537	-1.7870970892841025	-1.7602353551453702	-1.7284901381581357	-1.9992972522593917	-1.4321828693337664	0.3990200119019287
cur_sna_10m_20200303	KP0100_AC_SB10	630	-1.8900421214614458	-1.9135998973093329	-1.86598968460606	-1.9932285385644575	-2.309168159833821	-1.6624594596242384	0.6480909229094128
cur_sna_10m_20200303	KP0101_AC_SB10	3022	-1.4748090056428345	-1.5263905428110784	-1.4302506616558246	-1.5848859295755204	-1.8672739845334216	-1.3837415754397278	0.8116621999054864
cur_sna_10m_20200303	KP0102_AC_SB10	15036	-1.7066005512778564	-1.7807206281014136	-1.6417891795560142	-1.783244335850162	-2.1289603915308404	-1.5412297591990851	0.7186282576038597
cur_sna_10m_20200303	KP0103_AC_SB10	1325	-1.7845659206451998	-1.8315257330357704	-1.7554304234584897	-1.8172805891649297	-2.2074424316322037	-1.550080987559093	0.643293753839284
cur_sna_10m_20200303	KP0104_AC_SB10	1774	-1.6459639682442466	-1.6815582326935303	-1.6200525276053237	-1.6953463666697806	-2.0258389408417945	-1.5412297591990851	0.7838790245571956
cur_sna_10m_20200303	KP0105_AC_SB10	950	-1.6595808006896005	-1.6915295478230237	-1.626784294311649	-1.7055968636273344	-1.9891984056093126	-1.5412297591990851	0.7358050782372494
cur_sna_10m_20200303	KP0107_AC_SB10	4006	-2.0058892318907064	-2.083362513324074	-1.9322368840481314	-2.053243415462456	-2.468433790259019	-1.6064856861979446	0.5366269224203067
cur_sna_10m_20200303	KP0108_AC_SB10	1579	-2.120465740031123	-2.155337820765432	-2.078632879447807	-2.08512890762679	-2.5311208937570213	-1.7057668612136916	0.49755030875715717
cur_sna_10m_20200303	KP0109_LM_SB10	4067	-2.275854527675283	-2.3411751744853073	-2.2127888231643205	-2.1504705819002017	-2.7152909948370185	-1.8045116202750056	0.48248399056363944
cur_sna_10m_20200303	KP0112_AC_SB10	1254	-2.066911858903761	-2.0936511406363905	-2.0446359465758777	-2.0845452723913658	-2.4468921651714064	-1.7004403173322806	0.5090486511188034
cur_sna_10m_20200303	KP0113_LM_SB10	4112	-2.5248377950351273	-2.6003199953847247	-2.4521128130672336	-2.5350270958749053	-2.961184191374511	-2.1674662300718794	0.5497499333683493
cur_sna_10m_20200303	KP0116_AC_SB10	3076	-2.146836908696233	-2.186506949078945	-2.112570662688275	-2.250012132759188	-2.4268629028266995	-1.7844690260103924	0.4359101234250092
cur_sna_10m_20200303	KP0117_AC_SB10	1753	-2.232252740170225	-2.2755930078551048	-2.1911754398884855	-2.2260575864354455	-2.6337371637463898	-1.9500592136330317	0.5872420245666781
cur_sna_10m_20200303	KP0119_AC_SB10	6341	-1.7034474500052428	-1.795809096610814	-1.6605041026698595	-1.7033513741179056	-2.0920489283288113	-1.3083496004336148	0.4958553165628539
cur_sna_10m_20200303	KP0121_AC_SB10	702	-2.1108405482374724	-2.1353537565939478	-2.087731881769801	-2.1365342428993337	-2.443865407275864	-1.9010533751622176	0.6135178281543094
cur_sna_10m_20200303	KP0122_AC_SB10	1499	-1.6230384510879359	-1.671477918156239	-1.5894543893609965	-1.657198187314043	-1.9150174195951548	-1.2809097527420803	0.4604564552203589
cur_sna_10m_20200303	KP0123_AC_SB10	10086	-1.9466629711875292	-2.025679298464674	-1.8918820126903473	-2.1455564743613	-2.409753930000258	-1.8177123183374642	0.7821932608961433
cur_sna_10m_20200303	KP0124_AC_SB10	1852	-1.949265918432925	-1.9880496194425716	-1.9174946333410516	-2.101656175037391	-2.3399841999616773	-1.7536599035531037	0.666385964085112
cur_sna_10m_20200303	KP0125_AC_SB10	610	-2.0577821944656893	-2.080886368483878	-2.0424564071446007	-2.122520586239785	-2.3399841999616773	-1.7690451566035061	0.49427694388550025
cur_sna_10m_20200303	KP0126_AC_SB10	7645	-2.2567668123075295	-2.321244635253901	-2.190314542149437	-2.3325122322548686	-2.6664600167857455	-1.8880944114994116	0.5263506014342758
cur_sna_10m_20200303	KP0127_AC_SB10	5553	-2.1906503955552745	-2.235774482046371	-2.1561478312925226	-2.302547481499463	-2.666857767496474	-1.959620351896891	0.6733345287416386
cur_sna_10m_20200303	KP0128_LM_SB10	274	-2.4258931991791024	-2.449634176550468	-2.4030187573043627	-2.3661144941282566	-2.723710264978832	-2.0980065117633906	0.47597135908050975
cur_sna_10m_20200303	KP0129_AC_SB10	1657	-2.4774915891246807	-2.528315731843004	-2.441055725799524	-2.514155255074297	-2.7724702265227132	-2.213723535946048	0.5279290998459322
cur_sna_20m_20200303	KP0613_LM_SB20	15916	-1.6466065074191318	-1.7649400243487865	-1.5430786878963902	-1.6912085447820069	-2.0700404084178072	-1.2126374704557927	0.49385636816821216
cur_sna_20m_20200303	KP0614_LM_SB20	7913	-1.8421621521869596	-1.9094783689451948	-1.7667958821459864	-1.7291261645403284	-2.1590668234399444	-1.341101645546835	0.38743051638122117
cur_sna_20m_20200303	KP0615_AC_SB20	224	-2.0680782487418816	-2.0781546199797987	-2.0618611931010937	-2.0387777178577218	-2.3779686780565044	-1.7377591889884105	0.48404535485049993
cur_sna_20m_20200303	KP0616_LM_SB20	3749	-1.6661700540090256	-1.6882841551755257	-1.6221754144450165	-1.5087769538155982	-1.8485009396980567	-1.260075523738858	0.30986235594839406
cur_sna_20m_20200303	KP0617_LM_SB20	19935	-2.19384052993767	-2.33458409451753	-2.094824447359307	-2.1937236993099725	-2.568094010411601	-1.7503592279171822	0.457670981454779
cur_sna_20m_20200303	KP0618_LM_SB20	7488	-0.9707505149113033	-1.0654381137185494	-0.8978299078126742	-1.0314452301366022	-1.4083909594455095	-0.6097552299626625	0.5479850554865587
cur_sna_20m_20200303	KP0619_AC_SB20	2118	-2.05162483110114	-2.0875502300582616	-2.025405072176397	-2.0706479702452083	-2.4607741625317865	-1.672623876324322	0.5191260329288854
cur_sna_20m_20200303	KP0620_LM_SB20	10419	-1.0118196220836904	-1.073158949308317	-0.9232765374312372	-0.9687947814828395	-1.4041725419922855	-0.5315781687869384	0.4496395254846125
cur_sna_20m_20200303	KP0621_LM_SB20	7427	-1.9798926724574673	-2.0570394485569223	-1.8886335224942579	-1.9464690329835612	-2.4220367572580135	-1.480539204512344	0.46961788005835037
cur_sna_20m_20200303	KP0623_LM_SB20	29813	-2.2948963156106057	-2.447034066259617	-2.114089555474279	-2.263226547506275	-2.592531051912129	-1.691925093539354	0.3304827527893476
